OTU_ID	sample_id	read_count	relative_abundance	member_count	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_129	barcode21	18	0.000169	1		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Arxiozyma	Arxiozyma pintolopesii
OTU_167	barcode19	0	0.000000	1		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella lacrymispora
OTU_167	barcode20	18	0.000340	1		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella lacrymispora
OTU_167	barcode21	0	0.000000	1		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella lacrymispora
OTU_190	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum itachiharitake
OTU_190	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum itachiharitake
OTU_190	barcode21	18	0.000169	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum itachiharitake
OTU_244	barcode19	0	0.000000	1		Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia	Sporopachydermia quercuum
OTU_244	barcode20	0	0.000000	1		Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia	Sporopachydermia quercuum
OTU_244	barcode21	18	0.000169	1		Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia	Sporopachydermia quercuum
OTU_249	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema zeae
OTU_249	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema zeae
OTU_249	barcode21	18	0.000169	1		Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema zeae
OTU_255	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces chlorogonii
OTU_255	barcode20	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces chlorogonii
OTU_255	barcode21	18	0.000169	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces chlorogonii
OTU_265	barcode19	18	0.000860	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella niemeijerarum
OTU_265	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella niemeijerarum
OTU_265	barcode21	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella niemeijerarum
OTU_278	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium cremeum
OTU_278	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium cremeum
OTU_278	barcode21	18	0.000169	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium cremeum
OTU_111	barcode19	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	Octospora oscarii
OTU_111	barcode20	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	Octospora oscarii
OTU_111	barcode21	17	0.000160	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	Octospora oscarii
OTU_277	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria irregularis
OTU_277	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria irregularis
OTU_277	barcode21	17	0.000160	1		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria irregularis
OTU_300	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea nitidulidarum
OTU_300	barcode20	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea nitidulidarum
OTU_300	barcode21	17	0.000160	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea nitidulidarum
OTU_13	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria ohnowa
OTU_13	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria ohnowa
OTU_13	barcode21	16	0.000151	1		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria ohnowa
OTU_37	barcode19	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa yuccicola
OTU_37	barcode20	16	0.000302	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa yuccicola
OTU_37	barcode21	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa yuccicola
OTU_80	barcode19	16	0.000765	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chordomyces	Chordomyces antarcticum
OTU_80	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chordomyces	Chordomyces antarcticum
OTU_80	barcode21	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chordomyces	Chordomyces antarcticum
OTU_87	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina rugosa
OTU_87	barcode20	16	0.000302	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina rugosa
OTU_87	barcode21	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina rugosa
OTU_106	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Pleurocordyceps	Pleurocordyceps ophiocordycipiticola
OTU_106	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Pleurocordyceps	Pleurocordyceps ophiocordycipiticola
OTU_106	barcode21	16	0.000151	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Pleurocordyceps	Pleurocordyceps ophiocordycipiticola
OTU_160	barcode19	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa ribitophobia
OTU_160	barcode20	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa ribitophobia
OTU_160	barcode21	16	0.000151	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa ribitophobia
OTU_164	barcode19	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma dicranopteridis
OTU_164	barcode20	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma dicranopteridis
OTU_164	barcode21	16	0.000151	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma dicranopteridis
OTU_215	barcode19	0	0.000000	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_215	barcode20	0	0.000000	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_215	barcode21	16	0.000151	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_256	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	Octaviania nonae
OTU_256	barcode20	16	0.000302	1		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	Octaviania nonae
OTU_256	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	Octaviania nonae
OTU_272	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum cacaoliposimile
OTU_272	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum cacaoliposimile
OTU_272	barcode21	16	0.000151	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum cacaoliposimile
OTU_273	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium setariae
OTU_273	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium setariae
OTU_273	barcode21	16	0.000151	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium setariae
OTU_7	barcode19	0	0.000000	1		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma pruni
OTU_7	barcode20	15	0.000283	1		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma pruni
OTU_7	barcode21	0	0.000000	1		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma pruni
OTU_136	barcode19	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma fusiformis
OTU_136	barcode20	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma fusiformis
OTU_136	barcode21	15	0.000141	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma fusiformis
OTU_138	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Lulesia	Lulesia alachuana
OTU_138	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Lulesia	Lulesia alachuana
OTU_138	barcode21	15	0.000141	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Lulesia	Lulesia alachuana
OTU_185	barcode19	0	0.000000	1		Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis curvata
OTU_185	barcode20	0	0.000000	1		Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis curvata
OTU_185	barcode21	15	0.000141	1		Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis curvata
OTU_246	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron parile
OTU_246	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron parile
OTU_246	barcode21	15	0.000141	1		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron parile
OTU_59	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces laurelensis
OTU_59	barcode20	14	0.000264	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces laurelensis
OTU_59	barcode21	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces laurelensis
OTU_89	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia rancensis
OTU_89	barcode20	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia rancensis
OTU_89	barcode21	14	0.000132	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia rancensis
OTU_139	barcode19	14	0.000669	1		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia setariae
OTU_139	barcode20	0	0.000000	1		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia setariae
OTU_139	barcode21	0	0.000000	1		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia setariae
OTU_166	barcode19	0	0.000000	1		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania cylindrica
OTU_166	barcode20	14	0.000264	1		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania cylindrica
OTU_166	barcode21	0	0.000000	1		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania cylindrica
OTU_181	barcode19	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces rubellus
OTU_181	barcode20	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces rubellus
OTU_181	barcode21	14	0.000132	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces rubellus
OTU_227	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Neocoleroa	Neocoleroa metrosideri
OTU_227	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Neocoleroa	Neocoleroa metrosideri
OTU_227	barcode21	14	0.000132	1		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Neocoleroa	Neocoleroa metrosideri
OTU_279	barcode19	0	0.000000	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis pilosus
OTU_279	barcode20	0	0.000000	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis pilosus
OTU_279	barcode21	14	0.000132	1		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis pilosus
OTU_282	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta cylindrispora
OTU_282	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta cylindrispora
OTU_282	barcode21	14	0.000132	1		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta cylindrispora
OTU_8	barcode19	0	0.000000	1		Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Rhopalophora	Rhopalophora clavispora
OTU_8	barcode20	0	0.000000	1		Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Rhopalophora	Rhopalophora clavispora
OTU_8	barcode21	13	0.000122	1		Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Rhopalophora	Rhopalophora clavispora
OTU_14	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella rhossiliensis
OTU_14	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella rhossiliensis
OTU_14	barcode21	13	0.000122	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella rhossiliensis
OTU_30	barcode19	0	0.000000	1		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
OTU_30	barcode20	0	0.000000	1		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
OTU_30	barcode21	13	0.000122	1		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
OTU_50	barcode19	13	0.000621	1		Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
OTU_50	barcode20	0	0.000000	1		Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
OTU_50	barcode21	0	0.000000	1		Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum
OTU_81	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum
OTU_81	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum
OTU_81	barcode21	13	0.000122	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum
OTU_92	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella tropica
OTU_92	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella tropica
OTU_92	barcode21	13	0.000122	1		Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella tropica
OTU_135	barcode19	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales		Mastigosporium	Mastigosporium album
OTU_135	barcode20	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales		Mastigosporium	Mastigosporium album
OTU_135	barcode21	13	0.000122	1		Ascomycota	Leotiomycetes	Helotiales		Mastigosporium	Mastigosporium album
OTU_203	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella ochrofulva
OTU_203	barcode20	13	0.000245	1		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella ochrofulva
OTU_203	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella ochrofulva
OTU_226	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces thailandicus
OTU_226	barcode20	13	0.000245	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces thailandicus
OTU_226	barcode21	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces thailandicus
OTU_16	barcode19	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella diversispora
OTU_16	barcode20	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella diversispora
OTU_16	barcode21	12	0.000113	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella diversispora
OTU_120	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma dichroides
OTU_120	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma dichroides
OTU_120	barcode21	12	0.000113	1		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma dichroides
OTU_235	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis ranzonii
OTU_235	barcode20	12	0.000226	1		Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis ranzonii
OTU_235	barcode21	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis ranzonii
OTU_240	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Berkeleyomyces	Berkeleyomyces basicola
OTU_240	barcode20	12	0.000226	1		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Berkeleyomyces	Berkeleyomyces basicola
OTU_240	barcode21	0	0.000000	1		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Berkeleyomyces	Berkeleyomyces basicola
OTU_283	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium wuzhishanense
OTU_283	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium wuzhishanense
OTU_283	barcode21	12	0.000113	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium wuzhishanense
OTU_5	barcode19	0	0.000000	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces sakishimensis
OTU_5	barcode20	0	0.000000	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces sakishimensis
OTU_5	barcode21	11	0.000104	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces sakishimensis
OTU_110	barcode19	11	0.000526	1		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Neomollisia	Neomollisia gelatinosa
OTU_110	barcode20	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Neomollisia	Neomollisia gelatinosa
OTU_110	barcode21	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Neomollisia	Neomollisia gelatinosa
OTU_242	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia maotaiensis
OTU_242	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia maotaiensis
OTU_242	barcode21	11	0.000104	1		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia maotaiensis
OTU_267	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Microthecium	Microthecium ciliatum
OTU_267	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Microthecium	Microthecium ciliatum
OTU_267	barcode21	11	0.000104	1		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Microthecium	Microthecium ciliatum
OTU_287	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum
OTU_287	barcode20	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum
OTU_287	barcode21	11	0.000104	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum
OTU_134	barcode19	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma sorbariae
OTU_134	barcode20	10	0.000189	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma sorbariae
OTU_134	barcode21	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma sorbariae
