sample_id	cluster_id	abundance	Kingdom	Phylum	Class	Order	Family	Genus	Species	ncbi tax number	read_count
barcode21	234	0.000887246775		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus haptosporus	90248	170.0
barcode21	138	0.000078270121		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Lulesia	Lulesia alachuana	3438661	15.0
barcode21	178	0.000079730294		Basidiomycota	Agaricomycetes	Gomphales	Lentariaceae	Lentaria	Lentaria gossypina	2494426	15.3
barcode21	213	0.000137407474		Basidiomycota	Tremellomycetes	Holtermanniales		Holtermannia	Holtermannia saccardoi	2877758	26.3
barcode21	124	0.000060979121		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Globomycetaceae	Urceomyces	Urceomyces sphaerocarpus	1395676	11.7
barcode21	51	0.000172668243		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Farysia	Farysia setubalensis	1652702	33.1
barcode21	21	0.000748644448		Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Allomyces	Allomyces arbusculus	64504	143.5
barcode21	307	0.000129479719		Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Fuscocatenula	Fuscocatenula submersa	2571398	24.8
barcode21	305	0.000168317875		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Thamnomyces	Thamnomyces dendroideus	1955261	32.3
barcode21	291	0.000798057095		Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Myrmecridium hiemale	1819261	152.9
barcode21	223	0.000116053657		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia tuberculata	1056642	22.2
barcode21	3	0.000329866148		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces punctatus	109760	63.2
barcode21	208	0.000365424108		Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius carranzae	442443	70.0
barcode21	163	0.000286656218		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus chrysocarpus	1315970	54.9
barcode21	262	0.000131919243		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus mesotephrus	2070555	25.3
barcode21	46	0.000386639385		Ascomycota	Sordariomycetes	Glomerellales	Australiascaceae	Monilochaetes	Monilochaetes dimorphospora	1068736	74.1
barcode21	186	0.000243185572		Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	Neodevriesia hilliana	706556	46.6
barcode21	72	0.000196764605		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces	Suhomyces kunorum	246081	37.7
barcode21	15	0.000093929342		Ascomycota	Leotiomycetes		Myxotrichaceae	Skoua	Skoua fertilis	27318	18.0
barcode21	109	0.000955819832		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Dicephalospora	Dicephalospora sessilis	2544956	183.2
barcode21	243	0.000059646614		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	Triparticalcar equi	1915160	11.4
barcode21	18	0.000114801576		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces taupoensis	69980	22.0
barcode21	2	0.000109583322		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces dupontii	28565	21.0
barcode21	44	0.000713672070		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Yamadazyma	[Candida] blattariae	297794	136.8
barcode21	184	0.000113168271		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus noonimiae	2070752	21.7
barcode21	40	0.000081650318		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sclerotialis	2070753	15.6
barcode21	285	0.000189325891		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella	Sugiyamaella ayubii	1770061	36.3
barcode21	99	0.000153405499		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea minima	1367421	29.4
barcode21	40	0.000075657435		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus salinarum	1470016	14.5
barcode21	306	0.000085129909		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia amazonensis	2576851	16.3
barcode21	11	0.000069044875		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces amatsuensis	3031846	13.2
barcode21	158	0.000128101138		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius taedae	2529385	24.5
barcode21	0	0.000102780472		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius deliciosus	55514	19.7
barcode21	118	0.000085768040		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia nantahalensis	979717	16.4
barcode21	131	0.000083126082		Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia minispora	1314805	15.9
barcode21	46	0.000129574057		Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Pseudolignincola	Pseudolignincola siamensis	2935555	24.8
barcode21	17	0.000120338603		Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia macrospora	2527679	23.1
barcode21	245	0.000203511886		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea brunneoparva	1570466	39.0
barcode21	10	0.000404414348		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis	1873960	77.5
barcode21	38	0.000109362924		Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Infundichalara	Infundichalara microchona	1056133	21.0
barcode21	74	0.000203413688		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea wickerhamii	1249076	39.0
barcode21	272	0.000085674395		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum cacaoliposimile	879818	16.4
barcode21	242	0.000055134304		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia maotaiensis	2877737	10.6
barcode21	189	0.000284839487		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia emaculata	582727	54.6
barcode21	221	0.000257176206		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia novopanici	1904429	49.3
barcode21	198	0.000098254385		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema chloroporum	2859061	18.8
barcode21	117	0.000198369830		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Tremateia	Tremateia thailandensis	2717609	38.0
barcode21	100	0.000112399718		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacrymyces	Dacrymyces venustus	2780979	21.5
barcode21	16	0.000062618907		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella diversispora	89792	12.0
barcode21	112	0.000193414894		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	Pecoramyces ruminantium	1987568	37.1
barcode21	8	0.000067837296		Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Rhopalophora	Rhopalophora clavispora	293243	13.0
barcode21	244	0.000093928576		Ascomycota	Sporopachydermiomycetes	Sporopachydermiales	Sporopachydermiaceae	Sporopachydermia	Sporopachydermia quercuum	54094	18.0
barcode21	190	0.000091540265		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum itachiharitake	2822382	17.5
barcode21	204	0.000110124497		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum minospororufescens	2823044	21.1
barcode21	210	0.000114524145		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum subberkeleyanum	2937977	21.9
barcode21	111	0.000088710291		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	Octospora oscarii	2971851	17.0
barcode21	64	0.000156603190		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Starmera	[Candida] dendrica	49324	30.0
barcode21	99	0.000218236123		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora humicola	1307819	41.8
barcode21	292	0.000108730378		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina scorzettiae	399469	20.8
barcode21	300	0.000087031394		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea nitidulidarum	77852	16.7
barcode21	66	0.000057728495		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella blattae	391824	11.1
barcode21	118	0.000231633614		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella angusta	979659	44.4
barcode21	135	0.000069282175		Ascomycota	Leotiomycetes	Helotiales		Mastigosporium	Mastigosporium album	1509415	13.3
barcode21	58	0.000070082259		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Endogone	Endogone corticioides	1775466	13.4
barcode21	287	0.000056654611		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum	340170	10.9
barcode21	46	0.000074063603		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Meredithiella	Meredithiella norrisii	1739110	14.2
barcode21	5	0.000056193208		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces sakishimensis	2602199	10.8
barcode21	227	0.000073161305		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Neocoleroa	Neocoleroa metrosideri	1842020	14.0
barcode21	9	0.000228954452		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Mycoemilia	Mycoemilia scoparia	417184	43.9
barcode21	40	0.000125049186		Ascomycota	Eurotiomycetes	Onygenales	Eremascaceae	Eremascus	Eremascus albus	4968	24.0
barcode21	119	0.000104365069		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Paraisaria	Paraisaria alba	2697669	20.0
barcode21	106	0.000083492055		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Pleurocordyceps	Pleurocordyceps ophiocordycipiticola	3016851	16.0
barcode21	281	0.000099213878		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Neosarcodon	Neosarcodon umbilicatus	1596014	19.0
barcode21	185	0.000078230651		Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis curvata	3064266	15.0
barcode21	276	0.000214801114		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma taibaiensis	266793	41.2
barcode21	279	0.000070776739		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis pilosus	2730120	13.6
barcode21	224	0.000054875586		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chepangianoides	3237498	10.5
barcode21	120	0.000063205865		Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma dichroides	3039887	12.1
barcode21	246	0.000078175175		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron parile	2708308	15.0
unclassified	31	0.004984944563		Oomycota	Saprolegniomycetes	Saprolegniales	Verrucalvaceae	Aphanomyces	Aphanomyces astaci	112090	93.6
unclassified	27	0.002615977596		Oomycota	Saprolegniomycetes	Saprolegniales	Verrucalvaceae	Aphanomyces	Aphanomyces invadans	157072	49.1
unclassified	25	0.003889982025		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans	4787	73.0
unclassified	165	0.001197161327		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium globosum	2877761	22.5
unclassified	36	0.025712686987		Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella shivajii	564305	482.6
unclassified	48	0.080949391061		Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii	3055	1519.3
unclassified	48	0.006032355560		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri	3067	113.2
unclassified	122	0.024157543457		Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Chytridium	Chytridium olla	693156	453.4
unclassified	42	0.001254289811		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales		Hyaloraphidium	Hyaloraphidium curvatum	82268	23.5
unclassified	32	0.002881894586		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	Fimicolochytrium jonesii	1396493	54.1
unclassified	38	0.002889015746		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Amycosphaerella	Amycosphaerella africana	1431932	54.2
unclassified	38	0.006865175203		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Capnobotryella	Capnobotryella renispora	62132	128.9
unclassified	78	0.001353841367		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus heterosporus	423455	25.4
unclassified	38	0.009867733212		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Salinomyces	Salinomyces polonicus	2810478	185.2
unclassified	78	0.008082952683		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus magnus	4860	151.7
unclassified	32	0.002490795385		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Thoreauomyces	Thoreauomyces humboldtii	1396496	46.7
unclassified	32	0.001833435078		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Geranomyces tanneri	1134076	34.4
unclassified	229	0.007837091651		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora spurca	308927	147.1
unclassified	63	0.006757055324		Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata savannicola	1208333	126.8
unclassified	58	0.024048594225		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Vinositunica	Vinositunica ingens	2704025	451.4
unclassified	24	0.014254042302		Microsporidia				Mitosporidium	Mitosporidium daphniae	1485682	267.5
unclassified	77	0.002757136879		Mucoromycota	Glomeromycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora ecuadoriana	2588764	51.7
unclassified	62	0.005908049414		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces minutus	61418	110.9
unclassified	179	0.002237775536		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces reniformis	2877821	42.0
unclassified	152	0.000926219224		Basidiomycota	Agaricomycetes	Gomphales	Lentariaceae	Lentaria	Lentaria variabilis	2494425	17.4
unclassified	137	0.003161939220		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum reginae	2943438	59.3
unclassified	197	0.003032891330		Basidiomycota	Pucciniomycetes	Pucciniales	Milesinaceae	Milesina	Milesina woodwardiana	2558025	56.9
unclassified	125	0.001392380554		Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Microbotryozyma	Microbotryozyma swertiae	2877801	26.1
unclassified	68	0.002121946588		Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	Piptocephalis corymbifera	78917	39.8
unclassified	23	0.000928998440		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina pennispora	61395	17.4
unclassified	1	0.000533701682		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella variabilis	554065	10.0
unclassified	258	0.001244892035		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Entomortierella	Entomortierella sugadairana	2991538	23.4
unclassified	222	0.010403046826		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia solitaria	2991561	195.3
unclassified	97	0.004843446988		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora	Dactylidispora singaporensis	1661797	90.9
unclassified	231	0.003296259719		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora aurantia	2650714	61.9
unclassified	251	0.043533378640		Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Racocetra	Racocetra crispa	1972599	817.1
unclassified	35	0.000639352123		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Blastobotrys	Blastobotrys chiropterorum	45539	12.0
unclassified	121	0.005295228049		Chytridiomycota	Chytridiomycetes		Quaeritorhizaceae	Quaeritorhiza	Quaeritorhiza haematococci	2654861	99.4
unclassified	280	0.000843665057		Basidiomycota	Agaricomycetes	Agaricales		Tricholomopsis	Tricholomopsis osiliensis	1133749	15.8
unclassified	41	0.003643112972		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum	13684	68.4
unclassified	58	0.003364236390		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia	Jimgerdemannia ambigua	2704023	63.1
unclassified	38	0.006434272210		Ascomycota	Dothideomycetes	Pleosporales	Testudinaceae	Lepidosphaeria	Lepidosphaeria nicotiae	372061	120.8
unclassified	58	0.001029233888		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Vinositunica	Vinositunica radiata	2704024	19.3
unclassified	252	0.005716775245		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia wiehei	1904436	107.3
unclassified	289	0.001882449167		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea kakaduensis	85574	35.3
unclassified	91	0.002611556786		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces oligophaga	45792	49.0
unclassified	113	0.002779118569		Chytridiomycota	Chytridiomycetes	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium mamkaevae	1486924	52.2
unclassified	157	0.001330532177		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema luteoviride	1403820	25.0
unclassified	39	0.001165613894		Basidiomycota	Ustilaginomycetes	Ustilaginales		Kalmanozyma	Kalmanozyma brasiliensis	1392244	21.9
unclassified	97	0.002420198731		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora	Dactylidispora ellipsospora	1661796	45.4
unclassified	104	0.000906450390		Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Adelosphaeria	Adelosphaeria catenata	1809185	17.0
unclassified	284	0.008429384851		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia vanudenii	299329	158.2
unclassified	49	0.000959029690		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella	Wickerhamiella osmotolerans	2832334	18.0
unclassified	301	0.015458273388		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia dekortorum	174643	290.1
unclassified	293	0.001157477490		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora laevis	78545	21.7
unclassified	216	0.001154748461		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera megalocarpum	415601	21.7
unclassified	205	0.012001666386		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora colombiana	27376	225.3
unclassified	66	0.003888722085		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Danielia	Danielia oregonensis	46584	73.0
unclassified	261	0.001356823817		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Phaffomyces	[Candida] orba	115786	25.5
unclassified	130	0.000803118079		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Gonapodyaceae	Gonapodya	Gonapodya prolifera	1123529	15.1
unclassified	200	0.022574732367		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis macrandra	150278	423.7
unclassified	303	0.001841690838		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces thailandicus	3058949	34.6
unclassified	255	0.000811742406		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces chlorogonii	1395669	15.2
unclassified	188	0.000952718182		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum cremeoalbum	2822377	17.9
unclassified	188	0.004974136064		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum pinicola	2822381	93.4
unclassified	29	0.005165190508		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Rhodofomes	Rhodofomes roseus	34475	96.9
unclassified	296	0.000983099716		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma khanbhai	2891599	18.5
unclassified	84	0.000796540472		Ascomycota				Novakomyces	Novakomyces olei	2605921	15.0
unclassified	116	0.004273182519		Ascomycota	Sordariomycetes	Meliolales	Meliolaceae	Meliola	Meliola pottsiae	2681178	80.2
unclassified	32	0.002451083720		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Alogomyces	Alogomyces tanneri	1395665	46.0
unclassified	29	0.004741861466		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Gloiocephala	Gloiocephala aquatica	292281	89.0
unclassified	3	0.001185182983		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces punctatus	109760	22.2
unclassified	61	0.002086006194		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia	[Candida] silvatica	54193	39.2
unclassified	271	0.001344024928		Cryptomycota				Paramicrosporidium	Paramicrosporidium saccamoebae	1246581	25.2
unclassified	53	0.000770803493		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma pseudohaemuli	418784	14.5
unclassified	71	0.001278826952		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea ohmeri	34356	24.0
unclassified	140	0.000586079810		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella bidoupensis	2565639	11.0
unclassified	35	0.003145152902		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella	Sugiyamaella lignohabitans	796027	59.0
unclassified	90	0.003360590323		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia laotica	2201245	63.1
unclassified	38	0.001897009201		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella leuchtmannii	129865	35.6
unclassified	86	0.000749536519		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mississippiensis	53607	14.1
unclassified	58	0.000891140518		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Endogone	Endogone botryocarpus	2704021	16.7
unclassified	0	0.005411826179		Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Psilocybe	Psilocybe cubensis	181762	101.6
unclassified	29	0.001960217540		Basidiomycota	Agaricomycetes	Agaricales	Chromocyphellaceae	Chromocyphella	Chromocyphella lamellata	2911221	36.8
unclassified	10	0.001613156637		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis	1873960	30.3
unclassified	294	0.002237733620		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Buwchfawromyces	Buwchfawromyces eastonii	512029	42.0
unclassified	234	0.000746144209		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus haptosporus	90248	14.0
unclassified	291	0.001110661204		Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Myrmecridium hiemale	1819261	20.8
unclassified	168	0.001148106543		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sivanesaniana	1918533	21.5
unclassified	218	0.000583392768		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia dunensis	2608273	10.9
