from	to	rho	from_module	to_module
OTU_147	OTU_248	0.771	2	2
OTU_147	OTU_251	0.714	2	2
OTU_147	OTU_254	0.714	2	2
OTU_147	OTU_258	0.943	2	2
OTU_147	OTU_259	0.771	2	2
OTU_147	OTU_264	0.943	2	2
OTU_147	OTU_265	0.771	2	2
OTU_147	OTU_268	0.943	2	2
OTU_147	OTU_269	0.714	2	2
OTU_147	OTU_272	0.886	2	2
OTU_147	OTU_273	0.943	2	2
OTU_147	OTU_275	0.943	2	2
OTU_147	OTU_278	0.771	2	2
OTU_147	OTU_28	0.829	2	2
OTU_147	OTU_284	0.714	2	2
OTU_147	OTU_287	0.886	2	2
OTU_147	OTU_301	0.886	2	2
OTU_147	OTU_303	0.714	2	2
OTU_147	OTU_314	0.771	2	2
OTU_147	OTU_316	0.714	2	2
OTU_147	OTU_317	0.771	2	2
OTU_147	OTU_323	0.771	2	2
OTU_147	OTU_326	0.943	2	2
OTU_147	OTU_337	0.714	2	2
OTU_147	OTU_338	0.771	2	2
OTU_147	OTU_340	0.771	2	2
OTU_147	OTU_348	0.714	2	2
OTU_147	OTU_352	0.714	2	2
OTU_147	OTU_36	0.771	2	2
OTU_147	OTU_38	0.771	2	2
OTU_147	OTU_39	0.714	2	2
OTU_147	OTU_40	0.771	2	2
OTU_147	OTU_49	0.771	2	2
OTU_147	OTU_55	0.829	2	2
OTU_147	OTU_66	0.771	2	2
OTU_147	OTU_67	0.829	2	2
OTU_147	OTU_70	0.771	2	2
OTU_147	OTU_73	0.714	2	2
OTU_147	OTU_75	0.943	2	2
OTU_147	OTU_78	0.771	2	2
OTU_147	OTU_91	0.886	2	2
OTU_147	OTU_94	0.771	2	2
OTU_147	OTU_97	0.829	2	2
OTU_148	OTU_156	0.886	2	2
OTU_148	OTU_159	0.829	2	2
OTU_148	OTU_16	0.886	2	2
OTU_148	OTU_165	0.771	2	2
OTU_148	OTU_172	0.886	2	2
OTU_148	OTU_173	0.771	2	2
OTU_148	OTU_178	0.829	2	2
OTU_148	OTU_18	0.943	2	2
OTU_148	OTU_180	0.771	2	2
OTU_148	OTU_184	0.714	2	2
OTU_148	OTU_189	0.771	2	2
OTU_148	OTU_194	0.886	2	2
OTU_148	OTU_196	0.771	2	2
OTU_148	OTU_2	0.886	2	2
OTU_148	OTU_20	0.771	2	2
OTU_148	OTU_200	0.771	2	2
OTU_148	OTU_201	0.829	2	2
OTU_148	OTU_202	0.829	2	2
OTU_148	OTU_211	0.714	2	2
OTU_148	OTU_216	0.771	2	2
OTU_148	OTU_223	0.771	2	2
OTU_148	OTU_225	0.771	2	2
OTU_148	OTU_228	0.829	2	2
OTU_148	OTU_231	0.771	2	2
OTU_148	OTU_238	0.943	2	2
OTU_148	OTU_243	0.886	2	2
OTU_148	OTU_247	0.771	2	2
OTU_148	OTU_251	0.714	2	2
OTU_148	OTU_254	0.714	2	2
OTU_148	OTU_258	0.771	2	2
OTU_148	OTU_259	0.771	2	2
OTU_148	OTU_264	0.771	2	2
OTU_148	OTU_265	0.771	2	2
OTU_148	OTU_268	0.943	2	2
OTU_148	OTU_269	0.886	2	2
OTU_148	OTU_272	0.886	2	2
OTU_148	OTU_273	0.771	2	2
OTU_148	OTU_275	0.771	2	2
OTU_148	OTU_278	0.943	2	2
OTU_148	OTU_281	0.771	2	2
OTU_148	OTU_284	0.886	2	2
OTU_148	OTU_286	0.771	2	2
OTU_148	OTU_287	0.886	2	2
OTU_148	OTU_299	0.714	2	2
OTU_148	OTU_301	0.886	2	2
OTU_148	OTU_303	0.714	2	2
OTU_148	OTU_308	0.771	2	2
OTU_148	OTU_309	0.771	2	2
OTU_148	OTU_311	0.829	2	2
OTU_148	OTU_316	0.886	2	2
OTU_148	OTU_317	0.771	2	2
OTU_148	OTU_323	0.943	2	2
OTU_148	OTU_326	0.771	2	2
OTU_148	OTU_333	0.771	2	2
OTU_148	OTU_337	0.714	2	2
OTU_148	OTU_338	0.771	2	2
OTU_148	OTU_340	0.771	2	2
OTU_148	OTU_341	0.829	2	2
OTU_148	OTU_348	0.714	2	2
OTU_148	OTU_352	0.886	2	2
OTU_148	OTU_38	0.771	2	2
OTU_148	OTU_39	0.886	2	2
OTU_148	OTU_40	0.771	2	2
OTU_148	OTU_47	0.714	2	2
OTU_148	OTU_49	0.771	2	2
OTU_148	OTU_5	0.771	2	2
OTU_148	OTU_50	0.771	2	2
OTU_148	OTU_61	0.771	2	2
OTU_148	OTU_64	0.829	2	2
OTU_148	OTU_66	0.943	2	2
OTU_148	OTU_67	0.829	2	2
OTU_148	OTU_73	0.886	2	2
OTU_148	OTU_75	0.943	2	2
OTU_148	OTU_78	0.771	2	2
OTU_148	OTU_80	0.771	2	2
OTU_148	OTU_91	0.714	2	2
OTU_148	OTU_95	0.829	2	2
OTU_148	OTU_97	0.829	2	2
OTU_149	OTU_160	0.829	3	3
OTU_149	OTU_193	0.829	3	3
OTU_149	OTU_199	0.943	3	3
OTU_149	OTU_229	0.943	3	3
OTU_149	OTU_274	0.829	3	3
OTU_149	OTU_32	0.943	3	3
OTU_149	OTU_332	0.943	3	3
OTU_149	OTU_93	0.943	3	3
OTU_151	OTU_153	0.943	1	1
OTU_151	OTU_154	0.886	1	1
OTU_151	OTU_161	1	1	1
OTU_151	OTU_167	1	1	1
OTU_151	OTU_17	0.829	1	1
OTU_151	OTU_170	0.714	1	1
OTU_151	OTU_174	0.771	1	1
OTU_151	OTU_183	0.829	1	1
OTU_151	OTU_19	1	1	1
OTU_151	OTU_210	0.886	1	1
OTU_151	OTU_23	0.771	1	1
OTU_151	OTU_230	0.943	1	1
OTU_151	OTU_234	1	1	1
OTU_151	OTU_237	0.829	1	1
OTU_151	OTU_239	0.771	1	1
OTU_151	OTU_242	0.771	1	1
OTU_151	OTU_245	0.943	1	1
OTU_151	OTU_255	0.771	1	1
OTU_151	OTU_257	0.943	1	1
OTU_151	OTU_26	0.943	1	1
OTU_151	OTU_27	0.771	1	1
OTU_151	OTU_276	0.886	1	1
OTU_151	OTU_279	0.829	1	1
OTU_151	OTU_280	0.771	1	1
OTU_151	OTU_292	0.943	1	1
OTU_151	OTU_294	0.829	1	1
OTU_151	OTU_295	0.771	1	1
OTU_151	OTU_298	0.771	1	1
OTU_151	OTU_300	1	1	1
OTU_151	OTU_302	0.943	1	1
OTU_151	OTU_305	0.771	1	1
OTU_151	OTU_31	0.829	1	1
OTU_151	OTU_320	0.829	1	1
OTU_151	OTU_321	1	1	1
OTU_151	OTU_325	0.771	1	1
OTU_151	OTU_327	0.829	1	1
OTU_151	OTU_329	0.943	1	1
OTU_151	OTU_330	0.943	1	1
OTU_151	OTU_34	1	1	1
OTU_151	OTU_347	0.943	1	1
OTU_151	OTU_4	0.943	1	1
OTU_151	OTU_44	1	1	1
OTU_151	OTU_46	0.771	1	1
OTU_151	OTU_53	0.943	1	1
OTU_151	OTU_58	0.943	1	1
OTU_151	OTU_6	1	1	1
OTU_151	OTU_65	1	1	1
OTU_151	OTU_69	1	1	1
OTU_151	OTU_71	0.771	1	1
OTU_151	OTU_72	0.829	1	1
OTU_151	OTU_81	0.829	1	1
OTU_151	OTU_82	0.771	1	1
OTU_151	OTU_83	0.943	1	1
OTU_151	OTU_85	0.886	1	1
OTU_151	OTU_86	0.943	1	1
OTU_151	OTU_87	0.943	1	1
OTU_151	OTU_88	0.771	1	1
OTU_151	OTU_96	0.829	1	1
OTU_151	OTU_98	1	1	1
OTU_153	OTU_154	0.943	1	1
OTU_153	OTU_161	0.943	1	1
OTU_153	OTU_167	0.943	1	1
OTU_153	OTU_17	0.943	1	1
OTU_153	OTU_170	0.771	1	1
OTU_153	OTU_174	0.829	1	1
OTU_153	OTU_183	0.943	1	1
OTU_153	OTU_186	0.714	1	1
OTU_153	OTU_19	0.943	1	1
OTU_153	OTU_210	0.829	1	1
OTU_153	OTU_23	0.714	1	1
OTU_153	OTU_230	1	1	1
OTU_153	OTU_234	0.943	1	1
OTU_153	OTU_237	0.771	1	1
OTU_153	OTU_239	0.829	1	1
OTU_153	OTU_242	0.829	1	1
OTU_153	OTU_245	1	1	1
OTU_153	OTU_252	0.829	1	1
OTU_153	OTU_255	0.829	1	1
OTU_153	OTU_257	0.829	1	1
OTU_153	OTU_26	0.829	1	1
OTU_153	OTU_27	0.829	1	1
OTU_153	OTU_276	0.771	1	1
OTU_153	OTU_279	0.771	1	1
OTU_153	OTU_292	0.886	1	1
OTU_153	OTU_294	0.771	1	1
OTU_153	OTU_295	0.714	1	1
OTU_153	OTU_298	0.829	1	1
OTU_153	OTU_300	0.943	1	1
OTU_153	OTU_302	1	1	1
OTU_153	OTU_305	0.829	1	1
OTU_153	OTU_31	0.771	1	1
OTU_153	OTU_320	0.771	1	1
OTU_153	OTU_321	0.943	1	1
OTU_153	OTU_327	0.771	1	1
OTU_153	OTU_329	0.829	1	1
OTU_153	OTU_330	1	1	1
OTU_153	OTU_34	0.943	1	1
OTU_153	OTU_347	0.829	1	1
OTU_153	OTU_4	0.886	1	1
OTU_153	OTU_44	0.943	1	1
OTU_153	OTU_46	0.829	1	1
OTU_153	OTU_53	0.829	1	1
OTU_153	OTU_58	0.829	1	1
OTU_153	OTU_6	0.943	1	1
OTU_153	OTU_65	0.943	1	1
OTU_153	OTU_69	0.943	1	1
OTU_153	OTU_71	0.829	1	1
OTU_153	OTU_72	0.771	1	1
OTU_153	OTU_81	0.771	1	1
OTU_153	OTU_83	0.886	1	1
OTU_153	OTU_85	0.771	1	1
OTU_153	OTU_86	1	1	1
OTU_153	OTU_87	0.829	1	1
OTU_153	OTU_88	0.829	1	1
OTU_153	OTU_96	0.771	1	1
OTU_153	OTU_98	0.943	1	1
OTU_154	OTU_161	0.886	1	1
OTU_154	OTU_167	0.886	1	1
OTU_154	OTU_17	0.886	1	1
OTU_154	OTU_170	0.829	1	1
OTU_154	OTU_174	0.771	1	1
OTU_154	OTU_183	0.886	1	1
OTU_154	OTU_19	0.886	1	1
OTU_154	OTU_23	0.771	1	1
OTU_154	OTU_230	0.943	1	1
OTU_154	OTU_234	0.886	1	1
OTU_154	OTU_237	0.714	1	1
OTU_154	OTU_239	0.771	1	1
OTU_154	OTU_242	0.771	1	1
OTU_154	OTU_245	0.943	1	1
OTU_154	OTU_252	0.714	1	1
OTU_154	OTU_255	0.771	1	1
OTU_154	OTU_257	0.771	1	1
OTU_154	OTU_26	0.771	1	1
OTU_154	OTU_27	0.771	1	1
OTU_154	OTU_279	0.886	1	1
OTU_154	OTU_292	0.771	1	1
OTU_154	OTU_294	0.714	1	1
OTU_154	OTU_295	0.771	1	1
OTU_154	OTU_298	0.771	1	1
OTU_154	OTU_300	0.886	1	1
OTU_154	OTU_302	0.943	1	1
OTU_154	OTU_305	0.771	1	1
OTU_154	OTU_31	0.714	1	1
OTU_154	OTU_320	0.714	1	1
OTU_154	OTU_321	0.886	1	1
OTU_154	OTU_327	0.714	1	1
OTU_154	OTU_329	0.771	1	1
OTU_154	OTU_330	0.943	1	1
OTU_154	OTU_34	0.886	1	1
OTU_154	OTU_347	0.771	1	1
OTU_154	OTU_4	0.943	1	1
OTU_154	OTU_44	0.886	1	1
OTU_154	OTU_46	0.771	1	1
OTU_154	OTU_53	0.771	1	1
OTU_154	OTU_58	0.771	1	1
OTU_154	OTU_6	0.886	1	1
OTU_154	OTU_65	0.886	1	1
OTU_154	OTU_69	0.886	1	1
OTU_154	OTU_71	0.771	1	1
OTU_154	OTU_72	0.714	1	1
OTU_154	OTU_81	0.714	1	1
OTU_154	OTU_83	0.771	1	1
OTU_154	OTU_85	0.829	1	1
OTU_154	OTU_86	0.943	1	1
OTU_154	OTU_87	0.771	1	1
OTU_154	OTU_88	0.771	1	1
OTU_154	OTU_96	0.714	1	1
OTU_154	OTU_98	0.886	1	1
OTU_155	OTU_177	0.714	4	4
OTU_155	OTU_210	0.771	4	1
OTU_155	OTU_306	0.829	4	4
OTU_155	OTU_82	0.886	4	1
OTU_156	OTU_158	0.714	2	2
OTU_156	OTU_159	0.886	2	2
OTU_156	OTU_165	0.771	2	2
OTU_156	OTU_172	1	2	2
OTU_156	OTU_175	0.886	2	2
OTU_156	OTU_178	0.886	2	2
OTU_156	OTU_18	0.771	2	2
OTU_156	OTU_180	0.943	2	2
OTU_156	OTU_181	0.714	2	2
OTU_156	OTU_192	0.886	2	2
OTU_156	OTU_200	0.771	2	2
OTU_156	OTU_201	0.886	2	2
OTU_156	OTU_202	0.886	2	2
OTU_156	OTU_211	0.829	2	2
OTU_156	OTU_214	0.771	2	2
OTU_156	OTU_216	0.943	2	2
OTU_156	OTU_223	0.771	2	2
OTU_156	OTU_228	0.886	2	2
OTU_156	OTU_231	0.943	2	2
OTU_156	OTU_238	0.943	2	2
OTU_156	OTU_248	0.771	2	2
OTU_156	OTU_251	0.829	2	2
OTU_156	OTU_254	0.829	2	2
OTU_156	OTU_258	0.943	2	2
OTU_156	OTU_259	0.771	2	2
OTU_156	OTU_264	0.771	2	2
OTU_156	OTU_268	0.943	2	2
OTU_156	OTU_269	0.829	2	2
OTU_156	OTU_272	0.829	2	2
OTU_156	OTU_273	0.943	2	2
OTU_156	OTU_275	0.943	2	2
OTU_156	OTU_278	0.771	2	2
OTU_156	OTU_281	0.771	2	2
OTU_156	OTU_287	1	2	2
OTU_156	OTU_301	1	2	2
OTU_156	OTU_303	0.829	2	2
OTU_156	OTU_308	0.771	2	2
OTU_156	OTU_311	0.886	2	2
OTU_156	OTU_316	0.829	2	2
OTU_156	OTU_323	0.943	2	2
OTU_156	OTU_326	0.943	2	2
OTU_156	OTU_337	0.829	2	2
OTU_156	OTU_338	0.943	2	2
OTU_156	OTU_340	0.771	2	2
OTU_156	OTU_341	0.714	2	2
OTU_156	OTU_348	0.829	2	2
OTU_156	OTU_36	0.771	2	2
OTU_156	OTU_43	0.714	2	2
OTU_156	OTU_49	0.771	2	2
OTU_156	OTU_5	0.771	2	2
OTU_156	OTU_50	0.771	2	2
OTU_156	OTU_55	0.714	2	2
OTU_156	OTU_61	0.771	2	2
OTU_156	OTU_64	0.714	2	2
OTU_156	OTU_66	0.771	2	2
OTU_156	OTU_67	0.714	2	2
OTU_156	OTU_70	0.771	2	2
OTU_156	OTU_73	0.829	2	2
OTU_156	OTU_75	0.943	2	2
OTU_156	OTU_91	0.829	2	2
OTU_156	OTU_94	0.771	2	2
OTU_156	OTU_95	0.714	2	2
OTU_156	OTU_97	0.714	2	2
OTU_157	OTU_17	0.771	1	1
OTU_157	OTU_170	0.771	1	1
OTU_157	OTU_174	0.829	1	1
OTU_157	OTU_183	0.771	1	1
OTU_157	OTU_186	0.714	1	1
OTU_157	OTU_23	0.714	1	1
OTU_157	OTU_237	0.771	1	1
OTU_157	OTU_239	0.829	1	1
OTU_157	OTU_240	0.943	1	1
OTU_157	OTU_242	0.829	1	1
OTU_157	OTU_255	0.829	1	1
OTU_157	OTU_27	0.829	1	1
OTU_157	OTU_276	0.771	1	1
OTU_157	OTU_280	0.829	1	1
OTU_157	OTU_292	0.714	1	1
OTU_157	OTU_294	0.771	1	1
OTU_157	OTU_295	0.714	1	1
OTU_157	OTU_298	0.829	1	1
OTU_157	OTU_305	0.829	1	1
OTU_157	OTU_31	0.771	1	1
OTU_157	OTU_320	0.771	1	1
OTU_157	OTU_325	0.829	1	1
OTU_157	OTU_327	0.771	1	1
OTU_157	OTU_46	0.829	1	1
OTU_157	OTU_68	1	1	1
OTU_157	OTU_71	0.829	1	1
OTU_157	OTU_72	0.771	1	1
OTU_157	OTU_81	0.771	1	1
OTU_157	OTU_83	0.714	1	1
OTU_157	OTU_88	0.829	1	1
OTU_157	OTU_96	0.771	1	1
OTU_158	OTU_159	0.829	2	2
OTU_158	OTU_16	0.714	2	2
OTU_158	OTU_163	0.943	2	2
OTU_158	OTU_165	0.771	2	2
OTU_158	OTU_172	0.714	2	2
OTU_158	OTU_173	0.771	2	2
OTU_158	OTU_175	0.829	2	2
OTU_158	OTU_179	0.829	2	2
OTU_158	OTU_180	0.771	2	2
OTU_158	OTU_182	0.943	2	2
OTU_158	OTU_184	0.886	2	2
OTU_158	OTU_189	0.771	2	2
OTU_158	OTU_192	0.829	2	2
OTU_158	OTU_194	0.714	2	2
OTU_158	OTU_196	0.771	2	2
OTU_158	OTU_2	0.714	2	2
OTU_158	OTU_20	0.771	2	2
OTU_158	OTU_200	0.771	2	2
OTU_158	OTU_201	0.829	2	2
OTU_158	OTU_202	0.829	2	2
OTU_158	OTU_211	0.886	2	2
OTU_158	OTU_214	0.771	2	2
OTU_158	OTU_216	0.771	2	2
OTU_158	OTU_225	0.771	2	2
OTU_158	OTU_228	0.829	2	2
OTU_158	OTU_231	0.771	2	2
OTU_158	OTU_232	0.943	2	2
OTU_158	OTU_243	0.714	2	2
OTU_158	OTU_246	0.771	2	2
OTU_158	OTU_247	0.771	2	2
OTU_158	OTU_248	0.943	2	2
OTU_158	OTU_250	0.829	2	2
OTU_158	OTU_251	0.714	2	2
OTU_158	OTU_253	0.829	2	2
OTU_158	OTU_254	0.714	2	2
OTU_158	OTU_256	0.829	2	2
OTU_158	OTU_258	0.771	2	2
OTU_158	OTU_261	0.829	2	2
OTU_158	OTU_264	0.771	2	2
OTU_158	OTU_265	0.771	2	2
OTU_158	OTU_269	0.886	2	2
OTU_158	OTU_273	0.771	2	2
OTU_158	OTU_275	0.771	2	2
OTU_158	OTU_281	0.771	2	2
OTU_158	OTU_284	0.714	2	2
OTU_158	OTU_285	0.771	2	2
OTU_158	OTU_286	0.771	2	2
OTU_158	OTU_287	0.714	2	2
OTU_158	OTU_299	0.886	2	2
OTU_158	OTU_301	0.714	2	2
OTU_158	OTU_303	0.714	2	2
OTU_158	OTU_308	0.943	2	2
OTU_158	OTU_309	0.771	2	2
OTU_158	OTU_311	0.829	2	2
OTU_158	OTU_314	0.771	2	2
OTU_158	OTU_316	0.886	2	2
OTU_158	OTU_317	0.771	2	2
OTU_158	OTU_318	0.943	2	2
OTU_158	OTU_323	0.771	2	2
OTU_158	OTU_326	0.771	2	2
OTU_158	OTU_333	0.771	2	2
OTU_158	OTU_337	0.714	2	2
OTU_158	OTU_338	0.771	2	2
OTU_158	OTU_348	0.714	2	2
OTU_158	OTU_350	0.829	2	2
OTU_158	OTU_352	0.714	2	2
OTU_158	OTU_36	0.943	2	2
OTU_158	OTU_38	0.771	2	2
OTU_158	OTU_39	0.714	2	2
OTU_158	OTU_40	0.771	2	2
OTU_158	OTU_43	1	2	2
OTU_158	OTU_45	0.829	2	2
OTU_158	OTU_47	0.886	2	2
OTU_158	OTU_5	0.771	2	2
OTU_158	OTU_50	0.771	2	2
OTU_158	OTU_61	0.943	2	2
OTU_158	OTU_62	0.829	2	2
OTU_158	OTU_66	0.771	2	2
OTU_158	OTU_67	0.829	2	2
OTU_158	OTU_7	0.829	2	2
OTU_158	OTU_70	0.771	2	2
OTU_158	OTU_73	0.886	2	2
OTU_158	OTU_78	0.771	2	2
OTU_158	OTU_79	0.829	2	2
OTU_158	OTU_80	0.771	2	2
OTU_158	OTU_91	0.886	2	2
OTU_158	OTU_94	0.943	2	2
OTU_158	OTU_97	0.829	2	2
OTU_159	OTU_16	0.714	2	2
OTU_159	OTU_163	0.771	2	2
OTU_159	OTU_165	0.943	2	2
OTU_159	OTU_172	0.886	2	2
OTU_159	OTU_175	0.829	2	2
OTU_159	OTU_18	0.771	2	2
OTU_159	OTU_180	0.943	2	2
OTU_159	OTU_182	0.771	2	2
OTU_159	OTU_184	0.886	2	2
OTU_159	OTU_189	0.771	2	2
OTU_159	OTU_192	0.829	2	2
OTU_159	OTU_194	0.714	2	2
OTU_159	OTU_2	0.714	2	2
OTU_159	OTU_200	0.943	2	2
OTU_159	OTU_201	1	2	2
OTU_159	OTU_202	1	2	2
OTU_159	OTU_211	0.714	2	2
OTU_159	OTU_214	0.771	2	2
OTU_159	OTU_216	0.771	2	2
OTU_159	OTU_223	0.771	2	2
OTU_159	OTU_225	0.771	2	2
OTU_159	OTU_228	1	2	2
OTU_159	OTU_231	0.943	2	2
OTU_159	OTU_232	0.771	2	2
OTU_159	OTU_238	0.771	2	2
OTU_159	OTU_243	0.714	2	2
OTU_159	OTU_247	0.771	2	2
OTU_159	OTU_248	0.771	2	2
OTU_159	OTU_251	0.886	2	2
OTU_159	OTU_254	0.886	2	2
OTU_159	OTU_258	0.771	2	2
OTU_159	OTU_259	0.771	2	2
OTU_159	OTU_268	0.771	2	2
OTU_159	OTU_269	0.886	2	2
OTU_159	OTU_272	0.714	2	2
OTU_159	OTU_273	0.771	2	2
OTU_159	OTU_275	0.771	2	2
OTU_159	OTU_278	0.771	2	2
OTU_159	OTU_281	0.943	2	2
OTU_159	OTU_284	0.714	2	2
OTU_159	OTU_286	0.771	2	2
OTU_159	OTU_287	0.886	2	2
OTU_159	OTU_299	0.886	2	2
OTU_159	OTU_301	0.886	2	2
OTU_159	OTU_303	0.886	2	2
OTU_159	OTU_308	0.943	2	2
OTU_159	OTU_309	0.771	2	2
OTU_159	OTU_311	1	2	2
OTU_159	OTU_316	0.886	2	2
OTU_159	OTU_318	0.771	2	2
OTU_159	OTU_323	0.943	2	2
OTU_159	OTU_326	0.771	2	2
OTU_159	OTU_333	0.771	2	2
OTU_159	OTU_337	0.886	2	2
OTU_159	OTU_338	0.943	2	2
OTU_159	OTU_340	0.771	2	2
OTU_159	OTU_341	0.829	2	2
OTU_159	OTU_348	0.886	2	2
OTU_159	OTU_352	0.714	2	2
OTU_159	OTU_36	0.771	2	2
OTU_159	OTU_39	0.714	2	2
OTU_159	OTU_43	0.829	2	2
OTU_159	OTU_47	0.886	2	2
OTU_159	OTU_49	0.771	2	2
OTU_159	OTU_5	0.943	2	2
OTU_159	OTU_50	0.943	2	2
OTU_159	OTU_61	0.943	2	2
OTU_159	OTU_64	0.829	2	2
OTU_159	OTU_66	0.771	2	2
OTU_159	OTU_70	0.771	2	2
OTU_159	OTU_73	0.886	2	2
OTU_159	OTU_75	0.771	2	2
OTU_159	OTU_80	0.771	2	2
OTU_159	OTU_91	0.714	2	2
OTU_159	OTU_94	0.771	2	2
OTU_159	OTU_95	0.829	2	2
OTU_16	OTU_163	0.771	2	2
OTU_16	OTU_165	0.771	2	2
OTU_16	OTU_173	0.943	2	2
OTU_16	OTU_178	0.714	2	2
OTU_16	OTU_179	0.886	2	2
OTU_16	OTU_18	0.943	2	2
OTU_16	OTU_181	0.714	2	2
OTU_16	OTU_182	0.771	2	2
OTU_16	OTU_184	0.829	2	2
OTU_16	OTU_189	0.943	2	2
OTU_16	OTU_194	1	2	2
OTU_16	OTU_196	0.943	2	2
OTU_16	OTU_2	1	2	2
OTU_16	OTU_20	0.943	2	2
OTU_16	OTU_200	0.771	2	2
OTU_16	OTU_201	0.714	2	2
OTU_16	OTU_202	0.714	2	2
OTU_16	OTU_223	0.771	2	2
OTU_16	OTU_225	0.943	2	2
OTU_16	OTU_228	0.714	2	2
OTU_16	OTU_232	0.771	2	2
OTU_16	OTU_238	0.771	2	2
OTU_16	OTU_243	1	2	2
OTU_16	OTU_246	0.771	2	2
OTU_16	OTU_247	0.943	2	2
OTU_16	OTU_250	0.886	2	2
OTU_16	OTU_253	0.886	2	2
OTU_16	OTU_256	0.886	2	2
OTU_16	OTU_259	0.771	2	2
OTU_16	OTU_261	0.886	2	2
OTU_16	OTU_264	0.771	2	2
OTU_16	OTU_265	0.943	2	2
OTU_16	OTU_268	0.771	2	2
OTU_16	OTU_269	0.829	2	2
OTU_16	OTU_272	0.829	2	2
OTU_16	OTU_278	0.943	2	2
OTU_16	OTU_281	0.771	2	2
OTU_16	OTU_284	1	2	2
OTU_16	OTU_286	0.943	2	2
OTU_16	OTU_299	0.829	2	2
OTU_16	OTU_308	0.771	2	2
OTU_16	OTU_309	0.943	2	2
OTU_16	OTU_311	0.714	2	2
OTU_16	OTU_314	0.771	2	2
OTU_16	OTU_316	0.829	2	2
OTU_16	OTU_317	0.943	2	2
OTU_16	OTU_318	0.771	2	2
OTU_16	OTU_323	0.771	2	2
OTU_16	OTU_333	0.943	2	2
OTU_16	OTU_340	0.771	2	2
OTU_16	OTU_341	0.886	2	2
OTU_16	OTU_350	0.886	2	2
OTU_16	OTU_352	1	2	2
OTU_16	OTU_38	0.943	2	2
OTU_16	OTU_39	1	2	2
OTU_16	OTU_40	0.943	2	2
OTU_16	OTU_43	0.714	2	2
OTU_16	OTU_45	0.886	2	2
OTU_16	OTU_47	0.829	2	2
OTU_16	OTU_49	0.771	2	2
OTU_16	OTU_5	0.771	2	2
OTU_16	OTU_50	0.771	2	2
OTU_16	OTU_55	0.714	2	2
OTU_16	OTU_61	0.771	2	2
OTU_16	OTU_62	0.886	2	2
OTU_16	OTU_64	0.886	2	2
OTU_16	OTU_66	0.943	2	2
OTU_16	OTU_67	0.886	2	2
OTU_16	OTU_7	0.886	2	2
OTU_16	OTU_73	0.829	2	2
OTU_16	OTU_75	0.771	2	2
OTU_16	OTU_78	0.943	2	2
OTU_16	OTU_79	0.886	2	2
OTU_16	OTU_80	0.943	2	2
OTU_16	OTU_95	0.886	2	2
OTU_16	OTU_97	0.886	2	2
OTU_160	OTU_199	0.714	3	3
OTU_160	OTU_332	0.771	3	3
OTU_161	OTU_167	1	1	1
OTU_161	OTU_17	0.829	1	1
OTU_161	OTU_170	0.714	1	1
OTU_161	OTU_174	0.771	1	1
OTU_161	OTU_183	0.829	1	1
OTU_161	OTU_19	1	1	1
OTU_161	OTU_210	0.886	1	1
OTU_161	OTU_23	0.771	1	1
OTU_161	OTU_230	0.943	1	1
OTU_161	OTU_234	1	1	1
OTU_161	OTU_237	0.829	1	1
OTU_161	OTU_239	0.771	1	1
OTU_161	OTU_242	0.771	1	1
OTU_161	OTU_245	0.943	1	1
OTU_161	OTU_255	0.771	1	1
OTU_161	OTU_257	0.943	1	1
OTU_161	OTU_26	0.943	1	1
OTU_161	OTU_27	0.771	1	1
OTU_161	OTU_276	0.886	1	1
OTU_161	OTU_279	0.829	1	1
OTU_161	OTU_280	0.771	1	1
OTU_161	OTU_292	0.943	1	1
OTU_161	OTU_294	0.829	1	1
OTU_161	OTU_295	0.771	1	1
OTU_161	OTU_298	0.771	1	1
OTU_161	OTU_300	1	1	1
OTU_161	OTU_302	0.943	1	1
OTU_161	OTU_305	0.771	1	1
OTU_161	OTU_31	0.829	1	1
OTU_161	OTU_320	0.829	1	1
OTU_161	OTU_321	1	1	1
OTU_161	OTU_325	0.771	1	1
OTU_161	OTU_327	0.829	1	1
OTU_161	OTU_329	0.943	1	1
OTU_161	OTU_330	0.943	1	1
OTU_161	OTU_34	1	1	1
OTU_161	OTU_347	0.943	1	1
OTU_161	OTU_4	0.943	1	1
OTU_161	OTU_44	1	1	1
OTU_161	OTU_46	0.771	1	1
OTU_161	OTU_53	0.943	1	1
OTU_161	OTU_58	0.943	1	1
OTU_161	OTU_6	1	1	1
OTU_161	OTU_65	1	1	1
OTU_161	OTU_69	1	1	1
OTU_161	OTU_71	0.771	1	1
OTU_161	OTU_72	0.829	1	1
OTU_161	OTU_81	0.829	1	1
OTU_161	OTU_82	0.771	1	1
OTU_161	OTU_83	0.943	1	1
OTU_161	OTU_85	0.886	1	1
OTU_161	OTU_86	0.943	1	1
OTU_161	OTU_87	0.943	1	1
OTU_161	OTU_88	0.771	1	1
OTU_161	OTU_96	0.829	1	1
OTU_161	OTU_98	1	1	1
OTU_163	OTU_165	0.829	2	2
OTU_163	OTU_173	0.829	2	2
OTU_163	OTU_175	0.771	2	2
OTU_163	OTU_179	0.943	2	2
OTU_163	OTU_180	0.714	2	2
OTU_163	OTU_181	0.771	2	2
OTU_163	OTU_182	1	2	2
OTU_163	OTU_184	0.943	2	2
OTU_163	OTU_189	0.886	2	2
